State,District,Year,Season,Crop,Area,Production,Yield,crop,N,P,K,temperature,humidity,ph,rainfall
30,612,1997,1,56,2320.0,478.0,0.2060344827586206,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,1997,1,59,23502.0,13762.0,0.5855671857714237,maize,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663
30,612,1997,3,56,427.0,181.0,0.4238875878220141,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,1998,1,56,2057.0,179.0,0.087019931939718,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,1998,3,56,394.0,171.0,0.434010152284264,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,1999,1,56,2140.0,625.0,0.2920560747663551,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,1999,3,56,459.0,339.0,0.738562091503268,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2000,1,56,1979.0,350.0,0.1768569984840828,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2000,2,56,254.0,145.0,0.5708661417322834,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2001,1,56,2303.0,764.0,0.3317412071211463,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2002,1,56,2232.0,529.0,0.2370071684587813,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2002,3,56,229.0,134.0,0.5851528384279476,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2003,1,56,2828.0,1168.0,0.413012729844413,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2003,3,56,233.0,141.0,0.6051502145922747,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2005,4,28,64.0,36.0,0.5625,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2006,4,28,85.0,44.0,0.5176470588235295,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2007,1,56,3261.0,649.0,0.1990187059184299,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2007,2,28,99.0,57.0,0.5757575757575758,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2007,3,56,141.0,77.0,0.5460992907801419,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2008,1,56,5200.0,1924.0,0.37,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2008,2,28,142.0,85.0,0.5985915492957746,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2008,3,56,187.0,104.0,0.5561497326203209,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2009,1,56,3448.0,511.0,0.1482018561484918,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2009,2,28,181.0,102.0,0.56353591160221,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2009,3,56,210.0,109.0,0.5190476190476191,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2010,1,56,4327.0,2034.0,0.4700716431707881,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2010,3,56,271.0,124.0,0.4575645756457565,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2011,1,56,4392.0,1862.0,0.4239526411657559,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2011,2,28,159.0,88.0,0.5534591194968553,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2011,3,56,193.0,100.0,0.5181347150259067,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2012,1,56,4528.0,2296.0,0.5070671378091873,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2012,2,28,108.0,58.0,0.5370370370370371,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2012,2,95,2.0,11.0,5.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
30,612,2012,3,56,209.0,67.0,0.3205741626794258,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2012,3,95,1.0,3.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
30,612,2013,1,56,4030.0,1294.0,0.3210918114143921,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2013,2,28,105.0,57.0,0.5428571428571428,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2013,2,95,4.0,22.0,5.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
30,612,2013,3,56,242.0,126.0,0.5206611570247934,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2013,3,95,1.0,3.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
30,612,2014,1,56,3732.0,1194.0,0.319935691318328,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,612,2014,2,28,128.0,62.0,0.484375,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,612,2014,3,56,301.0,149.0,0.4950166112956811,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1997,1,56,550.0,184.0,0.3345454545454545,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1997,1,59,892.0,711.0,0.797085201793722,maize,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663
30,620,1997,3,56,12.0,6.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1998,1,56,502.0,170.0,0.3386454183266932,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1998,3,56,10.0,4.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1999,1,56,495.0,231.0,0.4666666666666667,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,1999,3,56,16.0,12.0,0.75,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2000,1,56,514.0,156.0,0.3035019455252918,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2000,2,56,15.0,9.0,0.6,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2001,1,56,299.0,82.0,0.2742474916387959,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2001,2,56,8.0,6.0,0.75,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2002,1,56,364.0,245.0,0.6730769230769231,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2002,3,56,3.0,2.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2003,1,56,297.0,69.0,0.2323232323232323,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2003,3,56,21.0,13.0,0.6190476190476191,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2005,4,28,24.0,14.0,0.5833333333333334,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2006,4,28,51.0,27.0,0.5294117647058824,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2007,1,56,191.0,38.0,0.1989528795811518,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2007,2,28,44.0,25.0,0.5681818181818182,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2007,3,56,62.0,34.0,0.5483870967741935,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2008,1,56,224.0,83.0,0.3705357142857143,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2008,2,28,20.0,12.0,0.6,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2008,3,56,80.0,67.0,0.8375,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2009,1,56,213.0,31.0,0.1455399061032863,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2009,2,28,39.0,22.0,0.5641025641025641,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2009,3,56,40.0,40.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2010,1,56,276.0,130.0,0.4710144927536231,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2010,3,56,57.0,57.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2011,1,56,270.0,115.0,0.4259259259259259,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2011,2,28,19.0,10.0,0.5263157894736842,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2011,3,56,48.0,38.0,0.7916666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2012,1,56,245.0,124.0,0.5061224489795918,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2012,2,28,18.0,10.0,0.5555555555555556,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2012,3,56,49.0,45.0,0.9183673469387756,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2013,1,56,283.0,91.0,0.3215547703180212,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2013,2,28,17.0,9.0,0.5294117647058824,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2013,3,56,85.0,69.0,0.8117647058823529,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2014,1,56,241.0,77.0,0.3195020746887966,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
30,620,2014,2,28,23.0,11.0,0.4782608695652174,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
30,620,2014,3,56,61.0,36.0,0.5901639344262295,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,14,2000,4,60,330.0,957.0,2.9,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2001,4,60,343.0,947.0,2.760932944606414,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2002,4,60,345.0,952.0,2.7594202898550724,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2006,4,60,392.0,2156.0,5.5,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2007,4,60,361.0,1805.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2008,4,60,325.0,1300.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2009,4,60,547.0,2188.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2010,4,60,468.0,2109.0,4.506410256410256,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2011,4,60,396.0,1820.0,4.595959595959596,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2012,4,60,326.0,1500.0,4.601226993865031,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2013,4,60,338.0,1606.0,4.7514792899408285,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,14,2014,4,60,523.0,2484.0,4.749521988527724,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2000,4,60,116.0,355.0,3.060344827586207,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2001,4,60,89.0,272.0,3.056179775280899,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2002,4,60,116.0,355.0,3.060344827586207,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2006,4,60,133.0,665.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2007,4,95,4.0,12.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,38,2008,4,60,124.0,620.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2009,4,60,164.0,656.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2010,4,60,115.0,519.0,4.51304347826087,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2011,4,60,106.0,488.0,4.60377358490566,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2012,4,60,136.0,626.0,4.602941176470588,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2013,4,60,137.0,634.0,4.627737226277373,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,38,2014,4,60,123.0,569.0,4.626016260162602,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,106,2007,4,95,1.0,3.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,106,2008,4,60,31.0,155.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,106,2009,4,60,64.0,320.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,106,2013,4,60,99.0,549.0,5.545454545454546,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,106,2014,4,60,69.0,383.0,5.550724637681159,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,107,2000,4,60,171.0,804.0,4.701754385964913,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,107,2003,4,95,2.0,6.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,107,2004,4,95,4.0,14.0,3.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,107,2007,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,107,2007,4,60,158.0,869.0,5.5,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,107,2008,4,60,204.0,918.0,4.5,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,107,2008,4,95,1.0,3.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2000,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2001,1,56,11.0,4.0,0.3636363636363636,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2002,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2003,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2003,4,95,4.0,13.0,3.25,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2004,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2004,4,95,5.0,18.0,3.6,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2005,4,95,14.0,49.0,3.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2006,1,56,1.0,1.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2006,4,95,1.0,4.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2007,4,95,1.0,3.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,141,2008,1,56,4.0,1.0,0.25,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2013,1,56,11.0,6.0,0.5454545454545454,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,141,2014,1,56,15.0,8.0,0.5333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2000,1,56,3.0,1.0,0.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2000,2,56,72.0,20.0,0.2777777777777778,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2000,4,95,27.0,145.0,5.37037037037037,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2001,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2001,2,56,31.0,8.0,0.2580645161290322,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2001,4,95,21.0,112.0,5.333333333333333,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2002,1,56,3.0,1.0,0.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2002,2,56,20.0,5.0,0.25,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2002,4,95,24.0,129.0,5.375,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2003,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2003,3,56,22.0,7.0,0.3181818181818182,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2003,4,95,13.0,46.0,3.5384615384615383,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2004,3,56,10.0,4.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2004,4,95,18.0,72.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2005,4,95,11.0,44.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2006,2,56,12.0,5.0,0.4166666666666667,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2006,4,95,4.0,16.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2007,3,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2008,4,95,5.0,18.0,3.6,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2009,2,56,1.0,1.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2009,4,95,11.0,7.0,0.6363636363636364,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2010,2,56,3.0,2.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2010,4,95,3.0,8.0,2.6666666666666665,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2011,4,95,3.0,5.0,1.6666666666666667,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,227,2012,3,56,3.0,2.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2014,3,56,1.0,1.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,227,2014,4,95,5.0,10.0,2.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,410,2000,2,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2001,2,56,6.0,2.0,0.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2007,1,56,4.0,1.0,0.25,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2007,4,95,4.0,12.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,410,2008,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2008,4,60,169.0,734.0,4.34319526627219,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,410,2009,1,56,1.0,1.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2010,1,56,2.0,1.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2013,1,56,4.0,2.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,410,2014,1,56,1.0,1.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
31,454,2001,4,60,380.0,1045.0,2.75,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2002,4,60,500.0,1375.0,2.75,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2006,4,60,437.0,1967.0,4.501144164759725,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2006,4,95,1.0,4.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,454,2007,4,60,480.0,1920.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2008,4,60,488.0,1952.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2009,4,60,583.0,2043.0,3.5042881646655237,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2010,4,60,502.0,2536.0,5.051792828685259,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2011,4,60,513.0,2309.0,4.500974658869396,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2012,4,60,626.0,2820.0,4.50479233226837,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2013,4,60,593.0,2699.0,4.551433389544688,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,454,2014,4,60,824.0,3686.0,4.473300970873787,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2000,4,60,265.0,1402.0,5.290566037735849,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2001,4,60,234.0,714.0,3.051282051282051,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2002,4,60,350.0,1068.0,3.051428571428572,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2006,4,95,1.0,4.0,4.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,459,2007,4,60,341.0,1705.0,5.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2008,4,60,291.0,1164.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2008,4,95,5.0,18.0,3.6,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,459,2009,4,60,315.0,1260.0,4.0,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2010,4,60,467.0,2105.0,4.507494646680942,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2010,4,95,4.0,12.0,3.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,459,2011,4,60,353.0,1617.0,4.580736543909349,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2011,4,95,2.0,3.0,1.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
31,459,2012,4,60,423.0,1939.0,4.583924349881797,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2013,4,60,477.0,2201.0,4.614255765199162,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
31,459,2013,4,95,6.0,22.0,3.6666666666666665,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
